READ_NUMBER	READ_TIMER	READ_INTERVAL	READ_EXT_TEMP	READ_INT_TEMP	READ_CURRENT	READ_VOLTAGE	READ_HEAT	READ_POWER	READ_ON
2604	516525	198	30.1	252.0	0.000313	0.149611	31.65	0.0000	1
2605	516722	197	30.1	252.1	0.000425	0.159080	31.65	0.0001	1
2606	516919	197	30.1	252.2	0.000775	0.153398	31.65	0.0001	1
2607	517116	197	30.1	252.3	0.001100	0.149611	31.65	0.0002	1
2608	517314	198	30.1	252.4	0.001075	0.157186	31.65	0.0002	1
2609	517511	197	30.1	252.5	0.000688	0.155292	31.65	0.0001	1
2610	517708	197	30.1	252.6	0.000338	0.155292	31.00	0.0001	1
2611	517909	201	30.1	252.7	0.000375	0.157186	31.00	0.0001	1
2612	518106	197	30.1	252.8	0.000350	0.157186	31.00	0.0001	1
2613	518303	197	30.1	252.8	0.000625	0.157186	31.00	0.0001	1
2614	518501	198	30.1	253.0	0.000988	0.153398	31.00	0.0002	1
2615	518697	196	30.1	253.0	0.001138	0.157186	31.00	0.0002	1
2616	518895	198	30.1	253.1	0.000850	0.157186	31.00	0.0001	1
2617	519093	198	30.1	253.2	0.000425	0.155292	31.00	0.0001	1
2618	519289	196	30.1	253.3	0.000300	0.155292	31.00	0.0000	1
2619	519490	201	30.1	253.4	0.000325	0.159080	31.00	0.0001	1
2620	519688	198	30.1	253.5	0.000488	0.157186	27.61	0.0001	1
2621	519914	226	30.1	253.6	0.001075	0.149611	27.61	0.0002	1
2622	520112	198	30.1	253.7	0.000800	0.157186	27.61	0.0001	1
2623	520308	196	30.1	253.8	0.000413	0.159080	27.61	0.0001	1
2624	520529	221	30.2	253.9	0.001025	0.157186	27.61	0.0002	1
2625	520727	198	30.1	254.0	0.000625	0.157186	27.61	0.0001	1
2626	520924	197	30.1	254.1	0.000325	0.160974	27.61	0.0001	1
2627	521124	200	30.1	254.1	0.000350	0.160974	27.61	0.0001	1
2628	521321	197	30.1	254.2	0.000338	0.153398	27.61	0.0001	1
2629	521519	198	30.1	254.3	0.000700	0.157186	27.61	0.0001	1
2630	521716	197	30.1	254.3	0.001063	0.159080	24.58	0.0002	1
2631	521913	197	30.1	254.3	0.001063	0.160974	24.58	0.0002	1
2632	522110	197	30.1	254.3	0.000725	0.151505	24.58	0.0001	1
2633	522307	197	30.1	254.3	0.000363	0.155292	24.58	0.0001	1
2634	522505	198	30.1	254.4	0.000338	0.160974	24.58	0.0001	1
2635	522714	209	30.1	254.4	0.001138	0.159080	24.58	0.0002	1
2636	522911	197	30.1	254.4	0.000850	0.157186	24.58	0.0001	1
2637	523108	197	30.1	254.5	0.000413	0.157186	24.58	0.0001	1
2638	523305	197	30.1	254.4	0.000313	0.151505	24.58	0.0000	1
2639	523502	197	30.1	254.5	0.000563	0.157186	24.58	0.0001	1
2640	523700	198	30.1	254.4	0.001000	0.157186	1.90	0.0002	1
2641	523897	197	30.1	254.4	0.001175	0.157186	1.90	0.0002	1
2642	524093	196	30.1	254.4	0.000738	0.157186	1.90	0.0001	1
2643	524292	199	30.1	254.3	0.000538	0.157186	1.90	0.0001	1
2644	524488	196	30.1	254.3	0.000300	0.159080	1.90	0.0000	1
2645	524685	197	30.1	254.3	0.000763	0.160974	1.90	0.0001	1
2646	524880	195	30.1	254.3	0.001075	0.149611	1.90	0.0002	1
2647	525077	197	30.1	254.3	0.000838	0.153398	1.90	0.0001	1
2648	525274	197	30.1	254.3	0.000375	0.160974	1.90	0.0001	1
2649	525469	195	30.1	254.2	0.000475	0.153398	1.90	0.0001	1
2650	525666	197	30.1	254.1	0.001013	0.157186	-8.57	0.0002	1
2651	525864	198	30.1	254.1	0.001088	0.155292	-8.57	0.0002	1
2652	526062	198	30.1	253.9	0.001113	0.157186	-8.57	0.0002	1
2653	526260	198	30.1	253.9	0.000800	0.153398	-8.57	0.0001	1
2654	526457	197	30.1	253.7	0.000425	0.155292	-8.57	0.0001	1
2655	526654	197	30.1	253.5	0.000350	0.164761	-8.57	0.0001	1
2656	526852	198	30.1	253.3	0.000575	0.162867	-8.57	0.0001	1
2657	527049	197	30.1	253.1	0.000988	0.157186	-8.57	0.0002	1
2658	527246	197	30.1	253.0	0.001075	0.160974	-8.57	0.0002	1
2659	527447	201	30.1	252.8	0.001138	0.153398	-8.57	0.0002	1
2660	527667	220	30.1	252.6	0.000825	0.157186	-45.12	0.0001	1
2661	527864	197	30.1	252.5	0.001100	0.153398	-45.12	0.0002	1
2662	528068	204	30.2	252.4	0.000663	0.153398	-45.12	0.0001	1
2663	528267	199	30.1	252.3	0.000925	0.157186	-45.12	0.0001	1
2664	528464	197	30.1	252.3	0.001100	0.153398	-45.12	0.0002	1
2665	528663	199	30.1	252.3	0.001125	0.151505	-45.12	0.0002	1
2666	528862	199	30.1	252.2	0.001063	0.151505	-45.12	0.0002	1
2667	529062	200	30.1	252.2	0.001113	0.159080	-45.12	0.0002	1
2668	529261	199	30.1	252.1	0.001013	0.155292	-45.12	0.0002	1
2669	529460	199	30.1	252.0	0.000813	0.159080	-45.12	0.0001	1
2670	529658	198	30.1	252.0	0.000550	0.159080	-18.14	0.0001	1
2671	529856	198	30.1	252.0	0.000350	0.155292	-18.14	0.0001	1
2672	530055	199	30.2	252.0	0.000288	0.155292	-18.14	0.0000	1
2673	530253	198	30.1	251.9	0.000375	0.162867	-18.14	0.0001	1
2674	530452	199	30.1	251.9	0.000500	0.157186	-18.14	0.0001	1
2675	530653	201	30.1	251.9	0.000375	0.155292	-18.14	0.0001	1
2676	530851	198	30.1	251.7	0.000588	0.157186	-18.14	0.0001	1
2677	531050	199	30.1	251.7	0.000875	0.164761	-18.14	0.0001	1
2678	531249	199	30.1	251.6	0.001050	0.155292	-18.14	0.0002	1
2679	531446	197	30.1	251.6	0.001163	0.160974	-18.14	0.0002	1
2680	531645	199	30.1	251.5	0.001088	0.157186	-16.70	0.0002	1
2681	531844	199	30.1	251.4	0.000925	0.153398	-16.70	0.0001	1
2682	532042	198	30.1	251.3	0.000625	0.155292	-16.70	0.0001	1
2683	532243	201	30.1	251.1	0.000863	0.149611	-16.70	0.0001	1
2684	532442	199	30.1	250.8	0.000600	0.147717	-16.70	0.0001	1
2685	532640	198	30.1	250.4	0.000363	0.159080	-16.70	0.0001	1
2686	532838	198	30.1	249.9	0.000288	0.157186	-16.70	0.0000	1
2687	533037	199	30.1	249.6	0.000363	0.157186	-16.70	0.0001	1
2688	533235	198	30.1	249.3	0.000538	0.153398	-16.70	0.0001	1
2689	533434	199	30.1	249.1	0.000800	0.155292	-16.70	0.0001	1
2690	533632	198	30.1	248.9	0.001038	0.155292	-78.67	0.0002	1
2691	533833	201	30.1	248.7	0.000863	0.164761	-78.67	0.0001	1
2692	534032	199	30.1	248.6	0.001013	0.149611	-78.67	0.0002	1
2693	534231	199	30.1	248.5	0.001100	0.153398	-78.67	0.0002	1
2694	534428	197	30.1	248.5	0.001075	0.159080	-78.67	0.0002	1
2695	534627	199	30.1	248.4	0.000925	0.149611	-78.67	0.0001	1
2696	534825	198	30.1	248.4	0.000638	0.162867	-78.67	0.0001	1
2697	535024	199	30.1	248.5	0.000450	0.162867	-78.67	0.0001	1
2698	535222	198	30.1	248.3	0.000325	0.155292	-78.67	0.0001	1
2699	535424	202	30.1	248.3	0.000388	0.157186	-78.67	0.0001	1
2700	535652	228	30.1	248.2	0.000575	0.145823	-19.12	0.0001	1
2701	535856	204	30.1	248.2	0.000325	0.160974	-19.12	0.0001	1
2702	536073	217	30.1	248.1	0.000338	0.162867	-19.12	0.0001	1
2703	536270	197	30.1	247.9	0.000338	0.162867	-19.12	0.0001	1
2704	536469	199	30.1	247.9	0.000450	0.160974	-19.12	0.0001	1
2705	536668	199	30.1	247.8	0.000700	0.164761	-19.12	0.0001	1
2706	536866	198	30.1	247.8	0.000963	0.159080	-19.12	0.0002	1
2707	537067	201	30.2	247.8	0.000738	0.159080	-19.12	0.0001	1
2708	537266	199	30.1	247.7	0.000988	0.159080	-19.12	0.0002	1
2709	537464	198	30.1	247.7	0.001125	0.157186	-19.12	0.0002	1
2710	537662	198	30.1	247.5	0.001075	0.159080	-20.13	0.0002	1
2711	537861	199	30.2	247.6	0.000925	0.157186	-20.13	0.0001	1
2712	538059	198	30.1	247.6	0.000725	0.164761	-20.13	0.0001	1
2713	538258	199	30.2	247.6	0.000475	0.159080	-20.13	0.0001	1
2714	538456	198	30.1	247.7	0.000263	0.162867	-20.13	0.0000	1
2715	538657	201	30.1	247.6	0.000388	0.166655	-20.13	0.0001	1
2716	538856	199	30.1	247.6	0.000300	0.153398	-20.13	0.0000	1
2717	539054	198	30.2	247.6	0.000313	0.159080	-20.13	0.0000	1
2718	539252	198	30.1	247.5	0.000463	0.151505	-20.13	0.0001	1
2719	539451	199	30.1	247.5	0.000750	0.155292	-20.13	0.0001	1
2720	539650	199	30.1	247.5	0.000988	0.157186	-2.39	0.0002	1
2721	539847	197	30.2	247.5	0.001113	0.160974	-2.39	0.0002	1
2722	540045	198	30.1	247.4	0.001038	0.160974	-2.39	0.0002	1
2723	540242	197	30.1	247.4	0.000675	0.157186	-2.39	0.0001	1
2724	540442	200	30.1	247.4	0.000725	0.151505	-2.39	0.0001	1
2725	540640	198	30.1	247.5	0.000363	0.155292	-2.39	0.0001	1
2726	540837	197	30.1	247.5	0.000350	0.153398	-2.39	0.0001	1
2727	541034	197	30.1	247.5	0.000663	0.157186	-2.39	0.0001	1
2728	541232	198	30.1	247.5	0.001075	0.153398	-2.39	0.0002	1
2729	541429	197	30.1	247.5	0.001138	0.162867	-2.39	0.0002	1
2730	541626	197	30.1	247.4	0.000863	0.159080	-0.45	0.0001	1
2731	541824	198	30.1	247.5	0.000438	0.151505	-0.45	0.0001	1
2732	542024	200	30.1	247.5	0.000463	0.160974	-0.45	0.0001	1
2733	542221	197	30.1	247.4	0.000300	0.151505	-0.45	0.0000	1
2734	542418	197	30.1	247.4	0.000525	0.155292	-0.45	0.0001	1
2735	542616	198	30.1	247.4	0.000950	0.155292	-0.45	0.0001	1
2736	542813	197	30.1	247.3	0.001113	0.160974	-0.45	0.0002	1
2737	543010	197	30.1	247.2	0.001013	0.155292	-0.45	0.0002	1
2738	543208	198	30.1	247.2	0.000538	0.147717	-0.45	0.0001	1
2739	543406	198	30.1	247.1	0.000338	0.151505	-0.45	0.0001	1
2740	543645	239	30.1	247.0	0.001188	0.159080	-12.63	0.0002	1
2741	543843	198	30.1	247.1	0.000950	0.151505	-12.63	0.0001	1
2742	544041	198	30.1	246.9	0.000675	0.153398	-12.63	0.0001	1
2743	544240	199	30.1	246.9	0.000475	0.162867	-12.63	0.0001	1
2744	544439	199	30.1	246.9	0.000338	0.157186	-12.63	0.0001	1
2745	544636	197	30.2	246.9	0.000350	0.159080	-12.63	0.0001	1
2746	544835	199	30.1	246.8	0.000425	0.157186	-12.63	0.0001	1
2747	545034	199	30.1	246.7	0.000663	0.155292	-12.63	0.0001	1
2748	545235	201	30.1	246.7	0.000450	0.159080	-12.63	0.0001	1
2749	545433	198	30.2	246.7	0.000675	0.159080	-12.63	0.0001	1
2750	545632	199	30.1	246.7	0.000925	0.155292	-10.96	0.0001	1
2751	545830	198	30.1	246.6	0.001050	0.157186	-10.96	0.0002	1
2752	546029	199	30.1	246.6	0.001100	0.155292	-10.96	0.0002	1
2753	546227	198	30.1	246.6	0.001038	0.159080	-10.96	0.0002	1
2754	546425	198	30.2	246.7	0.000838	0.155292	-10.96	0.0001	1
2755	546624	199	30.2	246.7	0.000613	0.151505	-10.96	0.0001	1
2756	546825	201	30.1	246.7	0.000875	0.153398	-10.96	0.0001	1
2757	547023	198	30.1	246.6	0.000575	0.151505	-10.96	0.0001	1
2758	547222	199	30.1	246.6	0.000388	0.157186	-10.96	0.0001	1
2759	547421	199	30.1	246.6	0.000300	0.153398	-10.96	0.0000	1
2760	547618	197	30.1	246.5	0.000338	0.151505	-4.98	0.0001	1
2761	547817	199	30.1	246.5	0.000488	0.153398	-4.98	0.0001	1
2762	548015	198	30.1	246.4	0.000875	0.155292	-4.98	0.0001	1
2763	548212	197	30.1	246.4	0.001088	0.157186	-4.98	0.0002	1
2764	548412	200	30.1	246.3	0.001088	0.160974	-4.98	0.0002	1
2765	548610	198	30.1	246.0	0.001025	0.157186	-4.98	0.0002	1
2766	548806	196	30.1	245.9	0.000638	0.159080	-4.98	0.0001	1
2767	549004	198	30.2	245.7	0.000388	0.153398	-4.98	0.0001	1
2768	549201	197	30.1	245.6	0.000388	0.157186	-4.98	0.0001	1
2769	549399	198	30.1	245.4	0.000675	0.153398	-4.98	0.0001	1
2770	549596	197	30.1	245.1	0.001038	0.157186	-41.40	0.0002	1
2771	549793	197	30.1	244.9	0.001163	0.155292	-41.40	0.0002	1
2772	549995	202	30.1	244.7	0.001125	0.153398	-41.40	0.0002	1
2773	550194	199	30.1	244.7	0.001113	0.159080	-41.40	0.0002	1
2774	550391	197	30.1	244.6	0.000938	0.157186	-41.40	0.0001	1
2775	550590	199	30.2	244.6	0.000825	0.159080	-41.40	0.0001	1
2776	550789	199	30.2	244.5	0.000525	0.157186	-41.40	0.0001	1
2777	550987	198	30.2	244.5	0.000388	0.157186	-41.40	0.0001	1
2778	551185	198	30.2	244.5	0.000300	0.157186	-41.40	0.0000	1
2779	551384	199	30.1	244.4	0.000388	0.159080	-41.40	0.0001	1
2780	551625	241	30.1	244.5	0.001038	0.155292	-19.96	0.0002	1
2781	551824	199	30.2	244.5	0.000813	0.162867	-19.96	0.0001	1
2782	552022	198	30.2	244.6	0.000563	0.159080	-19.96	0.0001	1
2783	552220	198	30.1	244.6	0.000413	0.153398	-19.96	0.0001	1
2784	552419	199	30.1	244.7	0.000288	0.151505	-19.96	0.0000	1
2785	552617	198	30.1	244.7	0.000363	0.157186	-19.96	0.0001	1
2786	552815	198	30.1	244.7	0.000538	0.159080	-19.96	0.0001	1
2787	553014	199	30.1	244.8	0.000750	0.159080	-19.96	0.0001	1
2788	553216	202	30.2	244.8	0.000563	0.159080	-19.96	0.0001	1
2789	553414	198	30.2	244.9	0.000788	0.151505	-19.96	0.0001	1
2790	553612	198	30.1	244.9	0.001000	0.151505	12.95	0.0002	1
2791	553810	198	30.2	245.0	0.001100	0.149611	12.95	0.0002	1
2792	554008	198	30.1	245.0	0.001000	0.151505	12.95	0.0002	1
2793	554205	197	30.1	245.1	0.000588	0.149611	12.95	0.0001	1
2794	554402	197	30.1	245.1	0.000300	0.155292	12.95	0.0000	1
2795	554600	198	30.1	245.2	0.000413	0.145823	12.95	0.0001	1
2796	554800	200	30.2	245.2	0.000375	0.151505	12.95	0.0001	1
2797	554997	197	30.1	245.2	0.000750	0.157186	12.95	0.0001	1
2798	555195	198	30.2	245.4	0.001113	0.149611	12.95	0.0002	1
2799	555392	197	30.1	245.4	0.001100	0.153398	12.95	0.0002	1
2800	555589	197	30.1	245.4	0.000738	0.153398	16.25	0.0001	1
2801	555787	198	30.1	245.4	0.000375	0.149611	16.25	0.0001	1
2802	555984	197	30.1	245.5	0.000350	0.155292	16.25	0.0001	1
2803	556181	197	30.1	245.5	0.000600	0.153398	16.25	0.0001	1
2804	556382	201	30.2	245.5	0.000588	0.155292	16.25	0.0001	1
2805	556579	197	30.1	245.5	0.001050	0.155292	16.25	0.0002	1
2806	556776	197	30.2	245.6	0.001175	0.149611	16.25	0.0002	1
2807	556974	198	30.1	245.7	0.000888	0.157186	16.25	0.0001	1
2808	557171	197	30.1	245.7	0.000475	0.157186	16.25	0.0001	1
2809	557368	197	30.2	245.8	0.000288	0.153398	16.25	0.0000	1
2810	557565	197	30.1	245.8	0.000500	0.160974	11.27	0.0001	1
2811	557763	198	30.1	245.9	0.000938	0.153398	11.27	0.0001	1
2812	557964	201	30.2	245.9	0.000913	0.155292	11.27	0.0001	1
2813	558160	196	30.2	246.0	0.001125	0.151505	11.27	0.0002	1
2814	558358	198	30.2	246.0	0.001013	0.151505	11.27	0.0002	1
2815	558556	198	30.2	246.0	0.000600	0.149611	11.27	0.0001	1
2816	558752	196	30.2	246.2	0.000325	0.157186	11.27	0.0001	1
2817	558950	198	30.1	246.2	0.000425	0.153398	11.27	0.0001	1
2818	559148	198	30.1	246.2	0.000775	0.157186	11.27	0.0001	1
2819	559344	196	30.1	246.2	0.001125	0.153398	11.27	0.0002	1
2820	559574	230	30.2	246.3	0.000788	0.155292	16.07	0.0001	1
2821	559790	216	30.2	246.4	0.000750	0.145823	16.07	0.0001	1
2822	559987	197	30.2	246.5	0.000400	0.155292	16.07	0.0001	1
2823	560185	198	30.2	246.5	0.000288	0.155292	16.07	0.0000	1
2824	560382	197	30.1	246.5	0.000575	0.159080	16.07	0.0001	1
2825	560579	197	30.1	246.5	0.000988	0.160974	16.07	0.0002	1
2826	560777	198	30.2	246.5	0.001113	0.160974	16.07	0.0002	1
2827	560974	197	30.1	246.5	0.000900	0.157186	16.07	0.0001	1
2828	561171	197	30.1	246.5	0.000500	0.160974	16.07	0.0001	1
2829	561372	201	30.2	246.6	0.000488	0.157186	16.07	0.0001	1
2830	561569	197	30.2	246.6	0.000288	0.155292	8.45	0.0000	1
2831	561766	197	30.2	246.6	0.000488	0.155292	8.45	0.0001	1
2832	561963	197	30.2	246.7	0.001038	0.155292	8.45	0.0002	1
2833	562158	195	30.2	246.7	0.001063	0.164761	8.45	0.0002	1
2834	562355	197	30.2	246.7	0.000488	0.157186	8.45	0.0001	1
2835	562551	196	30.1	246.7	0.000363	0.157186	8.45	0.0001	1
2836	562747	196	30.2	246.8	0.000850	0.151505	8.45	0.0001	1
2837	562947	200	30.1	246.8	0.000988	0.151505	8.45	0.0001	1
2838	563143	196	30.1	246.8	0.001063	0.151505	8.45	0.0002	1
2839	563339	196	30.2	246.9	0.000600	0.159080	8.45	0.0001	1
2840	563535	196	30.2	246.9	0.000338	0.153398	8.69	0.0001	1
2841	563731	196	30.1	246.9	0.000750	0.157186	8.69	0.0001	1
2842	563928	197	30.2	246.9	0.001125	0.147717	8.69	0.0002	1
2843	564124	196	30.2	247.0	0.000788	0.149611	8.69	0.0001	1
2844	564320	196	30.1	247.0	0.000375	0.157186	8.69	0.0001	1
2845	564519	199	30.1	247.0	0.000313	0.155292	8.69	0.0000	1
2846	564716	197	30.2	247.1	0.000638	0.159080	8.69	0.0001	1
2847	564912	196	30.2	247.1	0.001088	0.153398	8.69	0.0002	1
2848	565108	196	30.2	247.2	0.000888	0.157186	8.69	0.0001	1
2849	565305	197	30.2	247.2	0.000425	0.155292	8.69	0.0001	1
2850	565500	195	30.2	247.3	0.000375	0.153398	10.86	0.0001	1
2851	565697	197	30.2	247.3	0.000950	0.157186	10.86	0.0001	1
2852	565895	198	30.2	247.3	0.001125	0.149611	10.86	0.0002	1
2853	566094	199	30.2	247.4	0.001100	0.159080	10.86	0.0002	1
2854	566292	198	30.2	247.5	0.001000	0.153398	10.86	0.0002	1
2855	566490	198	30.2	247.5	0.000563	0.157186	10.86	0.0001	1
2856	566686	196	30.2	247.5	0.000288	0.151505	10.86	0.0000	1
2857	566884	198	30.2	247.6	0.000438	0.147717	10.86	0.0001	1
2858	567081	197	30.2	247.7	0.000875	0.151505	10.86	0.0001	1
2859	567283	202	30.2	247.6	0.000475	0.153398	10.86	0.0001	1
2860	567510	227	30.2	247.7	0.001075	0.147717	13.72	0.0002	1
2861	567710	200	30.1	247.7	0.001125	0.147717	13.72	0.0002	1
2862	567908	198	30.2	247.7	0.000800	0.155292	13.72	0.0001	1
2863	568104	196	30.2	247.7	0.000438	0.157186	13.72	0.0001	1
2864	568302	198	30.2	247.8	0.000313	0.159080	13.72	0.0000	1
2865	568500	198	30.2	247.7	0.000538	0.160974	13.72	0.0001	1
2866	568697	197	30.2	247.7	0.000963	0.153398	13.72	0.0001	1
2867	568894	197	30.2	247.7	0.001125	0.155292	13.72	0.0002	1
2868	569092	198	30.2	247.6	0.000900	0.151505	13.72	0.0001	1
2869	569291	199	30.2	247.6	0.000963	0.149611	13.72	0.0001	1
2870	569489	198	30.2	247.6	0.000500	0.159080	-3.62	0.0001	1
2871	569687	198	30.2	247.6	0.000338	0.155292	-3.62	0.0001	1
2872	569884	197	30.2	247.5	0.000463	0.162867	-3.62	0.0001	1
2873	570081	197	30.2	247.5	0.000938	0.153398	-3.62	0.0001	1
2874	570278	197	30.2	247.5	0.001088	0.153398	-3.62	0.0002	1
2875	570476	198	30.2	247.5	0.000963	0.157186	-3.62	0.0002	1
2876	570673	197	30.2	247.4	0.000613	0.155292	-3.62	0.0001	1
2877	570870	197	30.2	247.4	0.000325	0.157186	-3.62	0.0001	1
2878	571070	200	30.1	247.4	0.000313	0.155292	-3.62	0.0000	1
2879	571268	198	30.2	247.4	0.000388	0.153398	-3.62	0.0001	1
2880	571465	197	30.2	247.4	0.000788	0.153398	-5.05	0.0001	1
2881	571663	198	30.2	247.5	0.001075	0.157186	-5.05	0.0002	1
2882	571859	196	30.2	247.6	0.001063	0.155292	-5.05	0.0002	1
2883	572057	198	30.2	247.6	0.000725	0.149611	-5.05	0.0001	1
2884	572255	198	30.2	247.6	0.000375	0.153398	-5.05	0.0001	1
2885	572451	196	30.2	247.7	0.000325	0.149611	-5.05	0.0000	1
2886	572652	201	30.2	247.7	0.000313	0.153398	-5.05	0.0000	1
2887	572849	197	30.2	247.8	0.000675	0.155292	-5.05	0.0001	1
2888	573046	197	30.2	247.8	0.001050	0.155292	-5.05	0.0002	1
2889	573244	198	30.2	248.0	0.001138	0.160974	-5.05	0.0002	1
2890	573441	197	30.2	248.0	0.000788	0.151505	18.90	0.0001	1
2891	573638	197	30.2	248.1	0.000400	0.153398	18.90	0.0001	1
2892	573835	197	30.2	248.1	0.000338	0.151505	18.90	0.0001	1
2893	574032	197	30.2	248.2	0.000675	0.157186	18.90	0.0001	1
2894	574232	200	30.2	248.4	0.000675	0.151505	18.90	0.0001	1
2895	574430	198	30.2	248.4	0.001063	0.149611	18.90	0.0002	1
2896	574626	196	30.2	248.5	0.001088	0.153398	18.90	0.0002	1
2897	574824	198	30.2	248.6	0.000700	0.157186	18.90	0.0001	1
2898	575026	202	30.2	248.6	0.001063	0.145823	18.90	0.0002	1
2899	575229	203	30.2	248.8	0.001088	0.149611	18.90	0.0002	1
2900	575451	222	30.2	248.9	0.000388	0.157186	26.68	0.0001	1
2901	575647	196	30.2	249.0	0.000850	0.153398	26.68	0.0001	1
2902	575848	201	30.2	249.1	0.000838	0.153398	26.68	0.0001	1
2903	576046	198	30.2	249.2	0.001125	0.159080	26.68	0.0002	1
2904	576242	196	30.2	249.2	0.001050	0.160974	26.68	0.0002	1
2905	576440	198	30.2	249.3	0.000688	0.159080	26.68	0.0001	1
2906	576637	197	30.2	249.4	0.000325	0.159080	26.68	0.0001	1
2907	576834	197	30.2	249.5	0.000363	0.157186	26.68	0.0001	1
2908	577032	198	30.2	249.6	0.000738	0.149611	26.68	0.0001	1
2909	577229	197	30.2	249.7	0.001100	0.155292	26.68	0.0002	1
2910	577429	200	30.2	249.9	0.001075	0.155292	27.56	0.0002	1
2911	577627	198	30.2	249.9	0.001100	0.153398	27.56	0.0002	1
2912	577824	197	30.2	250.0	0.000813	0.151505	27.56	0.0001	1
2913	578021	197	30.2	250.1	0.000363	0.153398	27.56	0.0001	1
2914	578219	198	30.2	250.2	0.000300	0.149611	27.56	0.0000	1
2915	578416	197	30.2	250.3	0.000563	0.151505	27.56	0.0001	1
2916	578613	197	30.2	250.4	0.000950	0.149611	27.56	0.0001	1
2917	578810	197	30.2	250.5	0.001138	0.149611	27.56	0.0002	1
2918	579010	200	30.2	250.6	0.001125	0.147717	27.56	0.0002	1
2919	579208	198	30.2	250.7	0.000988	0.155292	27.56	0.0002	1
2920	579405	197	30.2	250.8	0.000538	0.149611	27.85	0.0001	1
2921	579603	198	30.2	250.8	0.000325	0.153398	27.85	0.0000	1
2922	579800	197	30.2	250.9	0.000388	0.159080	27.85	0.0001	1
2923	579997	197	30.2	251.0	0.000788	0.153398	27.85	0.0001	1
2924	580195	198	30.2	251.1	0.001125	0.155292	27.85	0.0002	1
2925	580391	196	30.2	251.3	0.001063	0.151505	27.85	0.0002	1
2926	580592	201	30.2	251.3	0.001075	0.155292	27.85	0.0002	1
2927	580790	198	30.2	251.4	0.000825	0.153398	27.85	0.0001	1
2928	580986	196	30.1	251.5	0.000425	0.155292	27.85	0.0001	1
2929	581184	198	30.2	251.6	0.000300	0.155292	27.85	0.0000	1
2930	581382	198	30.2	251.7	0.000550	0.153398	28.50	0.0001	1
2931	581579	197	30.2	251.7	0.000888	0.153398	28.50	0.0001	1
2932	581776	197	30.2	251.8	0.001113	0.155292	28.50	0.0002	1
2933	581974	198	30.2	251.8	0.001038	0.147717	28.50	0.0002	1
2934	582171	197	30.2	251.8	0.000625	0.153398	28.50	0.0001	1
2935	582366	195	30.2	251.9	0.000338	0.151505	28.50	0.0001	1
2936	582563	197	30.2	252.0	0.000700	0.155292	28.50	0.0001	1
2937	582765	202	30.2	252.0	0.000338	0.155292	28.50	0.0001	1
2938	582963	198	30.2	252.1	0.000713	0.151505	28.50	0.0001	1
2939	583160	197	30.2	252.1	0.001075	0.151505	28.50	0.0002	1
2940	583387	227	30.2	252.1	0.000600	0.155292	13.11	0.0001	1
2941	583584	197	30.2	252.1	0.000338	0.151505	13.11	0.0001	1
2942	583782	198	30.2	252.2	0.000388	0.153398	13.11	0.0001	1
2943	583982	200	30.2	252.2	0.000338	0.155292	13.11	0.0001	1
2944	584179	197	30.2	252.2	0.000663	0.153398	13.11	0.0001	1
2945	584377	198	30.2	252.2	0.001050	0.153398	13.11	0.0002	1
2946	584573	196	30.2	252.3	0.001125	0.153398	13.11	0.0002	1
2947	584771	198	30.2	252.3	0.000938	0.159080	13.11	0.0001	1
2948	584969	198	30.2	252.4	0.000513	0.151505	13.11	0.0001	1
2949	585166	197	30.2	252.4	0.000313	0.160974	13.11	0.0001	1
2950	585363	197	30.2	252.5	0.000400	0.153398	9.39	0.0001	1
2951	585564	201	30.2	252.5	0.000438	0.149611	9.39	0.0001	1
2952	585759	195	30.2	252.5	0.000963	0.149611	9.39	0.0001	1
2953	585956	197	30.2	252.6	0.001100	0.155292	9.39	0.0002	1
2954	586152	196	30.2	252.6	0.000600	0.157186	9.39	0.0001	1
2955	586348	196	30.2	252.6	0.000313	0.159080	9.39	0.0000	1
2956	586545	197	30.2	252.7	0.000650	0.153398	9.39	0.0001	1
2957	586740	195	30.2	252.8	0.001113	0.155292	9.39	0.0002	1
2958	586937	197	30.2	252.9	0.000913	0.160974	9.39	0.0001	1
2959	587137	200	30.2	253.0	0.000813	0.153398	9.39	0.0001	1
2960	587332	195	30.2	253.1	0.000325	0.151505	18.47	0.0000	1
2961	587529	197	30.2	253.1	0.000450	0.149611	18.47	0.0001	1
2962	587726	197	30.2	253.2	0.000913	0.157186	18.47	0.0001	1
2963	587923	197	30.2	253.3	0.001113	0.155292	18.47	0.0002	1
2964	588121	198	30.2	253.4	0.001050	0.151505	18.47	0.0002	1
2965	588318	197	30.2	253.5	0.000725	0.155292	18.47	0.0001	1
2966	588515	197	30.2	253.5	0.000338	0.159080	18.47	0.0001	1
2967	588716	201	30.2	253.6	0.000338	0.155292	18.47	0.0001	1
2968	588913	197	30.2	253.8	0.000325	0.162867	18.47	0.0001	1
2969	589110	197	30.2	253.8	0.000613	0.153398	18.47	0.0001	1
2970	589307	197	30.2	253.9	0.001038	0.157186	26.15	0.0002	1
2971	589505	198	30.2	254.0	0.001138	0.155292	26.15	0.0002	1
2972	589702	197	30.2	254.0	0.000938	0.157186	26.15	0.0001	1
2973	589899	197	30.2	254.2	0.000563	0.159080	26.15	0.0001	1
2974	590097	198	30.2	254.2	0.000325	0.160974	26.15	0.0001	1
